,Content,Location,Username,Retweet-Count,Favorites,Created at
25,"After a great conversation with @CoachTreyHen, I’m very excited to have received an offer from Georgetown University! @HoyasFB @StXFB https://t.co/7e3RfPu2RD","Cincinnati, OH",BuerkleSam,6,79,2021-06-17 16:09:27
26,"Join us on Thursday June 24th at 1 pm for our Linkage Seminar Series event on Advanced Record Linkage Methodology with @amy__ohara &amp; Dean Resnick, Principal Data Scientist at @NORCNews at the University of Chicago. For more info or to register: https://t.co/cN538vFFQd",,MassiveData_GU,2,4,2021-06-17 15:47:21
27,@alqudsalarabi My son recently graduated from King’s Academy and received acceptance to pursصue an undergraduate degree in international politics with a minor in economics at Georgetown university in Qatar. What are the job opportunities for students who hold such a degree? Is their a demand,,Mustafa82163186,0,0,2021-06-17 15:43:31
28,"Former Georgetown University athlete Sari Cureton speaking before U.S. Senate Commerce Committee: In talking about women's sports, she says notice that NBA players never talk down to WNBA players--she says male athletes respect female athletes and want them to be treated fairly.","Andover, MA",McCannSportsLaw,2,9,2021-06-17 15:40:45
29,"Former Georgetown University athlete Sari Cureton: Lack of NIL rights for college athletes ""most adversely impacts students of color."" This is a point that @Ed_OBannon and others have raised and sometimes gets overlooked in the debate.","Andover, MA",McCannSportsLaw,3,8,2021-06-17 15:27:31
30,"Dr. Anthony Fauci did this presentation covering “Pandemic Preparedness” at Georgetown University on the 10th of January 2017, specifically stating that there would be a “surprise” outbreak during the Trump administration. https://t.co/Y1yW1jYUFH","Cape Town, South Africa",MattTaylorVII,0,1,2021-06-17 14:44:16
31,"Cureton, the former Georgetown women's basketball player, says the image of the university and the motivation of coaches (winning) ""is put over the interests of athlete well-being and health.""","District of Columbia, USA",RossDellenger,0,1,2021-06-17 14:36:27
32,"ICYMI - the talk by Dr. Amy Leonard (Georgetown University) on ""The Reformation of Virginity: Sex, Women, and Religion in sixteenth-century Germany."" Watch it on our YouTube channel. 
#linkinbio #fsuhistory https://t.co/09eD6bZfwB","Tallahassee, FL",History_FSU,1,3,2021-06-17 14:34:19
33,"Sari Cureton, former Division I Athlete at Georgetown University, emphasizes at Senate Commerce hearing that NIL rights and medical care for college athletes are civil rights issues.  Also emphasizes the problems of gender inequity and unequal treatment for female athletes.","New Orleans, LA",SportsLawGuy,4,8,2021-06-17 14:19:42
34,"A Georgetown University sociology professor reveals what a lot of people get wrong about Martin Luther King Jr. There's more to him than his ""I Have A Dream"" speech https://t.co/rEnz1IFgMU","New York, NY",BusinessInsider,12,32,2021-06-17 14:19:37
35,"@AndeanInfoNet @ryangrim @laurieablair Crazy.  I like this assessment:   ""“These [are] yahoos punching above their weight trying to get rich quickly,” said Sean McFate, a professor of strategy at Georgetown University""","Washington U. in St. Louis, MO",bretgustafson,0,3,2021-06-17 13:30:54
36,@joelockhart “1978 he moved to Washington D.C. to attend Georgetown University where he received a BA in History” lol,,LNFAN_,0,13,2021-06-17 12:09:40
37,Genomics in the Virtual Lab - an online program by Dr. Sona Vasudevan from Georgetown University https://t.co/APB3P01WW3,"Washington, DC",sciencecat222,0,0,2021-06-17 11:11:24
38,"Thereafter, she completed  an LLM in Global Health Law at Georgetown University.

She is currently pursuing her PhD in Law at the University of KwaZulu-Natal on constitutional rights and non-communicable diseases under the supervision of Prof David McQuoid-Mason. 
3/6",Wilfred and Jules Kramer Law B,BlascUct,0,0,2021-06-17 10:28:04
39,"@TribecalledDOS @BreakingBrown Georgetown University announced Thursday it will give preference in admissions to descendants of nearly 300 slaves it sold nearly two centuries ago
https://t.co/pKjtvMNF5D",,SayWhat09166645,0,0,2021-06-17 06:45:04
40,"2009 – He was given a Black Belt Honorary in taekwondo by the South Koreangovernment.
2009 – He was declared amongst the 500 most influential Muslims worldwide by Georgetown University.",,iamSRKsYoddha1,12,21,2021-06-17 04:15:47
41,"From Georgetown to Emory University, these are the best private colleges in every state with best return on your investment. Did your alma mater make the list? https://t.co/NKopS3pu0H","New York, NY",Newsweek,5,8,2021-06-17 00:29:58
42,"@FrankAmari2 @RandPaul You y hink that you are so very smart?  Look at your friend DR. Fauci on JAN. 10, 2017,(before Trump took office),speak at GEORGETOWN UNIVERSITY, and say A SUPRISE VIRUS was going to come before 2020.HE knew this because he had given $3.7 million dollars to WUHAN COVID LAB 2015.","Montgomery, AL",nestacal,0,0,2021-06-17 00:00:58
43,"@Jim_Jordan DR. Fauci started the whole thing by 2015 he gave the WUHAN Covid LAB 3.7 MILLION $ in order for them to find the VIRUS. Fauci on 1-10-2017, said in a speech to GEORGETOWN UNIVERSITY, 'A Surprise VIRUS' was going to be released before 2020.","Montgomery, AL",nestacal,0,0,2021-06-16 23:48:16
44,"@DonaldJTrumpJr Say Happy Birthday to your Dad! Jave him read Dr. Fauci's GEORGETOWN UNIVERSITY on !-10-2017, when he stated ""A SURPRISE VIRUS' will be released before 2020. Tell your dad to listen to that video. I also found out that Fauci had given Wuhan Covid Lab $3.7 MILLION 2015,via OBAMA","Montgomery, AL",nestacal,0,0,2021-06-16 23:42:35
45,"@romeromartinez @RandPaul You have not read the speech that Dr. Fauci had made at GEORGETOWN UNIVERSITY on 1-10-2017, when Dr. Fauci stated that A SURPRISE VIRUS was going to be released before 2020. HOW DID he know this? Well he had given the Wuhan Covid Lab $3.7 BILLION $'s in 2015.  Look on U-Tube!","Montgomery, AL",nestacal,0,0,2021-06-16 23:23:39
46,"I'm at Georgetown University Hotel and Conference Center in Washington, DC https://t.co/oOINk2yOv7 https://t.co/TWCOsOfZma","South Riding, VA",oo74nspy,0,0,2021-06-16 22:07:41
47,"✨Trainee Spotlight✨ Joscelin Rocha-Hidalgo (@JoscelinRocha) is a PhD candidate working with Dr. Rachel Barr at the Early Learning Project (@ELPlearn, @earlylearningGU) at Georgetown University. She focuses on the relationship between multilingual exposure and cognition.",,fluxDCN,2,15,2021-06-16 22:03:30
48,"Georgetown University has revoked all honorifics, including an honorary degree, from former Provost J. Donald Freeze, S.J., following allegations of sexual misconduct from a former undergraduate student. https://t.co/fCzQ96fvkF","Washington, D.C.",thehoya,0,14,2021-06-16 22:00:03
49,Thrilled to share the official announcement of my impending transition to Georgetown University’s McCourt School of Public Policy. https://t.co/KZ5GNHsYqM,"Washington, DC",jimwallis,9,142,2021-06-16 21:47:29
50,"Researchers at Georgetown University find that GPT-3 can dupe humans on social media.

Seems to be setting the bar pretty low.

https://t.co/CYJhNYf3eb",Sussex and Spain,cccalum,1,2,2021-06-16 20:37:53
51,"This looks like a very cool job with an extremely important program: Active Bystandership for Law Enforcement 

Georgetown Career Opportunities - Workday https://t.co/xPNy0oX83d","Berkeley, CA",JackGlaserPhD,0,1,2021-06-16 20:36:36
52,"“Personal diplomacy can matter. But it’s not the foundation for foreign policy and can’t overcome major structural constraints or national interests,” said Elizabeth Saunders, an associate professor at Georgetown University. https://t.co/2IloCpXmfB","Massachusetts, USA",APunkRockFuture,0,0,2021-06-16 20:33:27
53,I went to Georgetown University and all I got was this lousy backpack. https://t.co/xczUEJsfOB,"Washington, DC",ChrisBolivia,0,8,2021-06-16 19:46:56
54,"We are excited to announce that 3 positions have opened in the #SFSGCC!  
- Career Advisor
- Assistant Director of Public Service Initiatives
- Data Analytics Manager, SFS GCC + DEI

If you are interested, apply in the Georgetown University career portal. https://t.co/nP9EIOEPbz https://t.co/2MTXj4aTi0","Washington, DC",gusfs_careers,0,0,2021-06-16 19:16:26
55,Great opportunity to join the team providing peer intervention training to police through Project ABLE at Georgetown University https://t.co/JNbk80ONia @GeorgetownABLE,"New Orleans, LA",IT4Policy,0,0,2021-06-16 18:18:07
56,"God Bless Our Fathers:   

 Goodbye, Fr, Stefan! Fr. Stefan will be leaving St. E's to become the chaplain at George Washington University and administrator of Epiphany Church in Georgetown.  His last day with us will be Sunday, June 27th. Fr. Stefan... https://t.co/WXIFbiksQc","Rockville, Maryland",StEChurchMD,0,0,2021-06-16 18:01:03
57,"Most states instead focus on attempting to control prescription drug costs and lower utilization, according to the Georgetown University's Center on Health Insurance Reforms' poll. https://t.co/O8ir7EqnDo","Washington, DC",healthcaredive,0,1,2021-06-16 17:50:09
58,Congrats  to our very own Dr David Walls who matched as the Transplant and Hepatobiliary Surgery Fellow at MedStar Georgetown University Hospital!! 🎉🎉🍾🍾 https://t.co/HPPaPTv2Tm,"New Brunswick, NJ",rwjsurgery,0,27,2021-06-16 17:31:09
59,"@RebeccaJoffrey @amjadayoubi @ColleenAWhelan @JWalkerWaggoner @ryanclemensASU @madeinSFlorida Chatter Summit at Dartmouth 
CIO Summit at Yale 
Wayne State 
Arizona State 
University of Miami
Tulane 
University of Texas
Georgetown 
University of San Diego
Indiana University
University of Colorado
#EducationSummit21 #EduSummit2021",,klueckeman,0,9,2021-06-16 15:22:18
60,"Shared between 2009–2010 Yahoo fellow at Georgetown University, contends that social media platforms.",Kenya ,shirokimathi,0,0,2021-06-16 15:04:01
61,"WASHINGTON (AP) — Georgetown University ecologist Emily Williams first became fascinated with birds not because of their beauty, or their sweet songs. She was riveted by their extraordinary travels. https://t.co/mo8gmIII5t #AdvancingThePowerOfFacts",Associated Press Washington DC,APMediaDirector,0,0,2021-06-16 13:15:27
62,"Georgetown University is using low-carbon #concrete to construct a new residence hall. The concrete mix will reduce the embodied carbon of concrete by 40% and contribute to the project’s goal of exceeding LEED V4 Platinum status. https://t.co/NU4q2qJRGN
https://t.co/GIZ1goMWUk",,WisRMCA,0,0,2021-06-16 13:15:07
63,"Reverend Wallis, a well-known public theologian, will also lead a new @Georgetown University center, the Center on Faith and Justice, devoted to deepening our understanding of the role of faith in society and civic life. /2","Washington, D.C",McCourtSchool,0,0,2021-06-16 12:29:24
64,"@GCER_Georgetown The Georgetown University as a whole should be worried about the illegal activities, in some cases very close to high treason, in which Your fellow Mas-Colell has been enthusiastically involved. These crimes against the State would have grant him in the EEUU the death penalty.",,hermanntertsch,3,10,2021-06-16 12:21:18
65,@GCER_Georgetown I am disturbed by your ignorance about this problem. It says much about your University.,,Pastiapasti,1,4,2021-06-16 11:05:06
66,"A new Business for Impact case study by @Georgetown University's McDonough School of Business has named @abinbev as an industry leader for its pioneering efforts, progress, and learnings in Smart Drinking. https://t.co/wmNhurszPx","Sandton, South Africa",SABreweries,0,1,2021-06-16 09:07:22
67,"@6plans @Nevill_Trameox @esterfose @GCER_Georgetown I am just a Georgetown University Law Center Alumni. As part of the Georgetown network, I would like to receive an answer (they can PM me and I’ll gladly send them a copy of my title). Of course, they can choose not to bother, but it would be disappointing!",Madrid,atticusvive,0,0,2021-06-16 07:32:26
68,"Combining a simple outdoor campaign with social media enabled Georgetown University to turn impressions into engagements, shattering all past ROI Records.

Read More - https://t.co/6mUKZIaMwt

#MarketingIdea #EdTechStartUp #EducationStartup #Advertising #casestudy https://t.co/ssZ6eGRAGW",Singapore,VideoohDeals,1,0,2021-06-16 05:16:22
69,.@lgnsnd  spotted  Medstar Medevac Medstar Georgetown University Hospital on DCA Tower &amp; has 452 pts. Reply to @UFOsofDC to join #CopterSpotter https://t.co/78L2bZxiMp https://t.co/Sfa5cQ3Z3r,"Washington, D.C.",HelicoptersofDC,0,0,2021-06-16 03:38:29
70,.@Torydoestweet  spotted  Medstar Washington Hospital Center Medstar Georgetown University Hospital requesting Zone 5 requesting Zone 4 requesting Zone 2 on DCA Tower &amp; has 618 pts. Reply to @UFOsofDC to join #CopterSpotter https://t.co/0aSDVJvIdY https://t.co/EVuvO9diU6,"Washington, D.C.",HelicoptersofDC,0,0,2021-06-16 01:56:38
71,Blessed to receive an Offer from Georgetown University!! #DefendTheDistrict https://t.co/K4PH9V1lX2,,glenie_cross,7,50,2021-06-16 01:11:28
72,"Between freedom and equality: the history of an African American family in Washington, DC (Georgetown University Press) https://t.co/zyjqZEZ8YW https://t.co/ljLDZBuhq6",UK,ukhistorybooks,0,0,2021-06-16 00:30:07
73,"Thank you to Georgetown University for viewing my profile on   @gobigrecruiting!! Hope to speak to the coaching staff soon!!
@CoachKolt @coachsgarlata @alexzanfardino https://t.co/j64D3cmvqe","Philadelphia, PA",RichPohorilenko,1,5,2021-06-15 23:17:18
74,"COLUMBIA - University of South Carolina head men's basketball coach Frank Martin announced on Tuesday a home-and-home series with Georgetown, set to begin on Dec. 5, 2021, in Columbia. The return meeting in Washington is set for a weekend matchup… https://t.co/306gV9E4Nd","Orangeburg, S.C.",TheTandD,0,0,2021-06-15 23:03:13
75,"""it's not as if this threat was ignored...we've seen cases brought by the Justice Department...but this is much more a mandate for change"" Mary McCord of Georgetown University to @IAmAmnaNawaz on the new Biden administration plan to address domestic extremist threats @NewsHour","Washington, D.C.",JudyWoodruff,10,72,2021-06-15 22:29:32
76,"@PollsAndVotes @bjmartino Yes, DM me your email and I can swing that.  The only catch is that you have to credit The Georgetown University Institute of Politics and Public Service if you publicly publish anything about the data.","Alexandria, VA",Brian_Nienaber,0,1,2021-06-15 21:54:33
77,Great experience today at Georgetown! Thank you coach @CoachSEmerson and @CoachFalaki for showing me everything the University has to offer!! https://t.co/lVRHadkswu,"Massachusetts, USA",MasonHatfield03,3,33,2021-06-15 21:33:42
78,"The Georgetown GO 17:13 - University of Guelph 18:18 #GObus is cancelled from Georgetown GO because of an equipment issue. Customers can board the next bus scheduled to depart at 18:10. For your next bus information, click https://t.co/YLbifGn2Z5",,GOtransitBus,0,0,2021-06-15 21:33:15
79,@GCER_Georgetown Unbelievable. As a Georgetown alumni myself I expect my former university to check facts before jumping on quick and easy conclusions after having merely read a few tweets.,Madrid,atticusvive,12,65,2021-06-15 20:57:13
80,"Safia Jilani, a graduate student in chemistry at Georgetown University who is of South Asian descent, has been working with henna for several years and decided to infuse her love of chemistry into henna art that she applies to her own hands. 
#ChemTwitter
https://t.co/AoWJehwOfz https://t.co/b0MoXXhoLP",Washington DC,cenmag,66,373,2021-06-15 20:45:10
81,"Happy Hour is on!! Starts at 4pm and goes to 7pm.  All draft beer is $ 5🍻 and cocktails are $6. Take a break, get out of the heat and enjoy a ice cold beverage.  

DCFood Blog Georgetown University, #dcbars Dc Happyhours,#gloverparkdc https://t.co/JmGRKcjDmy","Washington, DC 2218 WISCONSIN AVE NW2218 Wisconsin Ave NW, Washington, DC 20007",Wingos,0,1,2021-06-15 20:20:10
82,"""This is the worst U.S.-Russia relationship we've had since before the end of the Cold War,"" says Angela Stent of Georgetown University.

What to expect as Biden and Putin meet in Geneva tomorrow ⬇️➡️ https://t.co/VY6193VXXV https://t.co/rJgZa4Z2Nr",New York,BloombergTV,4,6,2021-06-15 19:41:45
83,"@phrenic @JonathanMerritt 15/ I transcribed much of this info from the PBS documentary “The Roots Of Roe” featuring quotes by Cornelia Hughes Dayton, Professor of History, University of Georgia; Anita Allen, Professor of Law, Georgetown University; &amp; Stephen Carter, Professor of Law, Yale University.",United States,SatiricusRex,0,0,2021-06-15 19:39:47
84,"@bluestein @ossoff I like the idea of educational institutions being top priority. I went to Princeton and Georgetown. Maxim Gorky, the Russian writer, said that the peasant classes were his universities. For me, it was the mental hospital, that was my university, the real one.",,MariaEConstant1,0,0,2021-06-15 19:16:24
85,"@dhruvishares Degrees do matter, but they aren’t the only thing that matters. It shouldn’t exclude you from consideration if you have the experience to back you up. I will say my graduate degree opened an incredible amount of doors for me. “Georgetown University” holds a lot of prestige.",Erie｜Philly｜DC/Maryland,SabrinaRam_,0,2,2021-06-15 18:35:43
86,"Achieving Racial Equity in Engineering Would Take 76 Years for Latinx and Black Workers, Georgetown University Report Says https://t.co/7O23fOcyAV https://t.co/ixlEeVIJFT","San Francisco, CA",WM6th,0,0,2021-06-15 18:29:03
87,"Department of Veterans Affairs AI lead Gil Alterovitz and Georgetown University Interim Dean of Research Dr. Moshe Levi discussed how data sharing and refinement, as well as the range of potential applications, have increased markedly over the prior yea... https://t.co/kHxh98yRcr https://t.co/OlegCZWc1l","Washington, DC",GCIOMedia,1,0,2021-06-15 18:27:03
88,"He received an MFA in Writing from Otis College of Art and Design and a BFA from Georgetown University in English and Theatre &amp; Performance Studies. He works in entertainment and loves dogs, pét-nat, &amp; short shorts.

Kyle is represented by @oczoroadnama.

https://t.co/GlmcLMOJoh",Canada and USA,TransLitAgency,0,3,2021-06-15 18:24:49
89,"@Qamarcheema @danvir_chauhan If one watches Qamar Cheema on @Arzookazmi30's channel with you he speaks with reasonable honesty! But if you watch him on any Paki TV channel, he discusses India as an ideological foe, ""Nazriyati Dushman""! 

Watched him with a US mercenary from Georgetown University😉recently!","Mumbai, India",rajamukherjee4,0,0,2021-06-15 17:22:57
90,"“Humans have a strong urge to feed wild animals in their environment,” Dr. Janet Mann, a marine biologist at Georgetown University in Washington, D.C., said. “Sometimes we think we’re doing them a favor, but not necessarily.” https://t.co/0OGFjFklTX","New York, USA",Bruno_J_Navarro,0,0,2021-06-15 16:23:40
91,"Ultimately, Biden has chosen a mixture of confrontation and cooperation. “Biden has employed tough language and sanctions while trying to keep open the possibility to reach an agreement with Russia,” said Angela Stent, a Russia scholar at Georgetown University.","Washington, D.C.",John_Hudson,5,15,2021-06-15 16:03:59
92,"@uk_pelican @RexChapman @africaupdates Yes, the church and 'Christianity' as a whole has been using religion to oppress and give an excuse or reason for barbarism, violence, etc. Look up Georgetown university's history.","Greensboro, NC",Maybe_Mabe,0,5,2021-06-15 16:03:23
93,My father still being honored at Georgetown University. And this kid is probably going far https://t.co/SuXJpsNMbf,"Nashville, TN",hobocanemusic,1,2,2021-06-15 15:55:04
94,"Georgetown University president names late prominent priest as a sexual abuser
https://t.co/7z0YRxd7cT",New York City,MickeyMeenan,0,0,2021-06-15 15:36:01
95,"(Terrance Group/Georgetown University poll) - Opinion of BLM fav/unfavorable

Overall:49/46
Men: 39/53
Women: 57/39
White: 42/53
Black: 85/9
Hispanic: 49/40
Other: 49/45
White men: 33/62
Black men: 83/9
Hispanic men: 44/43
GOP: 11/85
Indies: 28/53
Dems: 88/7 https://t.co/g7uWZlG7Ny",New York City,RyanGirdusky,48,209,2021-06-15 15:34:15
96,"The Air Jordan 3 Retro offers the same lightweight, visible cushioning that gave the original its comfortable fit. This colorway of the Air Jordan 3 was inspired from Georgetown University.

https://t.co/rDTk8LFo0t",,atmos_usa,6,32,2021-06-15 15:14:44
97,Bryce Badger (MSB ’21) encourages Georgetown University community members to step outside their comfort zones and embrace challenges during their time at Georgetown and beyond. https://t.co/r5SS4X2PgO,"Washington, D.C.",thehoya,1,12,2021-06-15 15:01:10
98,Engineering has a diversity problem. That’s the conclusion of a new report from Georgetown University that shows the difficulty of making the discipline more attractive and welcoming to underrepresented groups. https://t.co/EbFAcmmXuN,"Washington, D.C.",etkeld,3,2,2021-06-15 14:30:17
99,We are an expert computer repair service proudly serving many students of Coastal Carolina University and Horry Georgetown Technical College. Text or call PcRx Computers at 843-483-5055 to get a quote! https://t.co/9x7eUuFV68,"408 Main Street,  Conway  SC",pcrx_computers,0,0,2021-06-15 14:00:08
