,Content,Location,Username,Retweet-Count,Favorites,Created at
29,"Anyone still believe @MattHancock  when he says only 1.6% of Covid care home cases were transmitted from hospitals?  

1/4

https://t.co/RCSKWFlVLD","London, England",DianaHarding7,0,1,2021-06-18 06:22:21
30,"BBC News - 'Living fossil' fish may live for up to a century
https://t.co/IJK1i1DeXL",Hertfordshire,SamanthaZoeBird,0,0,2021-06-18 06:22:20
31,"@ozgravityguru @SkyMapper @LIGO @ego_virgo @KAGRA_PR @Science_Academy @eur_sc @ausphysics @scienceANU @ourANU @ARC_OzGRav @cosmicpinot We ask physicists to monitor those black holes and test the predictions of string theory in this news to make sure.
And we ask physicists to develop test methods",,f2lWVUqtjsYUgZa,0,0,2021-06-18 06:21:47
32,"""#Science News: News at a glance - #Science #News"": https://t.co/G2fej7Yuw7",RT's Are FYI Purposes Only,robinsnewswire,0,0,2021-06-18 06:19:10
33,Tracking anti-science views via social media could have public health benefits https://t.co/ZaYLIbd1SJ via @USC https://t.co/rM0Xmpmh5I,UK,AdiGaskell,0,0,2021-06-18 06:14:38
34,"Megafauna days would have been so wild to have lived through....

https://t.co/Lp2TvJKV27",Chicago,MuseoNerd42,0,0,2021-06-18 06:14:26
35,"Nuclear green energy
https://t.co/bLEhr17WWj",Addu City,Shahudh89,0,2,2021-06-18 06:13:58
36,Tiny injectable chips use ultrasound to monitor your body… from the inside - BBC Science Focus Magazine https://t.co/7CKzFV9tqT,"Aurora, Illinois, USA",cmvickers,1,0,2021-06-18 06:13:36
37,"Several scientists, including MIT &amp; Harvard geneticist Alina Chan, now admit that scientists avoided the Wuhan lab-leak hypothesis...

...Because they didn't want to be associated with then-President Trump.🙄

#COVID19 #USPolitics
 https://t.co/WBnplIfhXQ","Calgary, AB",OtagoGrad,0,0,2021-06-18 06:13:26
38,"@Dancingsarah1 @AshyoThe I can’t watch any TV or movies, except Discovery, Science Channel &amp; Fox News. I believe a lot of the programming currently on those channels is to start prepare people for the TRUTH! Disclosure comes in many forms!",Northern Idaho 💚,GodsLoveFamous,0,0,2021-06-18 06:13:17
39,"Because science admits when it fails.

""The scientists who conducted the study later issued an apology for the study, admitting that the data was weak.""
https://t.co/sEriQtf7Kr",,twitt_rage,0,0,2021-06-18 06:12:57
40,New fossils of giant rhinos — the largest land mammals ever — are found in China https://t.co/rUsqQHC9lF via @nbcnews,,JoyceSOMalley2,0,0,2021-06-18 06:12:41
41,"'Living fossil' fish may live for up to a century ---- a coelacanth

https://t.co/x0A7kyXegG https://t.co/ShjkusZC9M","Grahamstown|Makhanda, SA",WaterResearchRU,0,0,2021-06-18 06:10:06
42,NASA's Vascular Tissue Challenge winners announced #clarksville #clarskvilletn #montgomerycounty #nasa #space #science #humantissue #3dprinting #tissue #health #news #iss #humanbody #transplant https://t.co/OnSbnuItvq,,MarkHaynes1228,0,0,2021-06-18 06:09:40
43,NASA's Vascular Tissue Challenge winners announced #clarksville #clarskvilletn #montgomerycounty #nasa #space #science #humantissue #3dprinting #tissue #health #news #iss #humanbody #transplant https://t.co/JBx6y8VQl0,"Clarksville, TN",Clarksville_TN,0,0,2021-06-18 06:09:30
44,Anne Anderson blog series is highlighting #WomenInScience &amp; health. In this blog https://t.co/QF7OW9A7aL @EllaFlemyng shares her experiences working with @cochranemthds &amp; the opportunities she sees for women in science #AnneAndersonWalk https://t.co/Fy6EPoFAPV,,Students4BE,0,0,2021-06-18 06:08:04
45,"Science Museum in 'world's biggest house move' to Swindon
https://t.co/lYRG0cpmNX",Liverpool,HikingHistorian,0,0,2021-06-18 06:08:03
46,Fears #Antarctic glacier could melt faster as it speeds up and ice shelf 'rips apart'.  The rate of melting makes a big difference to how fast we get #sealevelrise! https://t.co/9ZsSaEZjQl,"Perth, Western Australia",marji_puotinen,1,2,2021-06-18 06:06:52
47,"It works like a lottery that runs every 10 minutes, explains Gina Pieters, an economics professor at the University of Chicago and a research fellow with the CCAF team.
https://t.co/vXiWqukC5V",St Margaret's Bay  🇺🇬 🇬🇧,CheCastro728,0,1,2021-06-18 06:04:18
48,"What the actual fcuk, or not.
...with double entendres coming thick and fast.

Japan condom-makers fear anticlimax at Olympics

https://t.co/bRuxesDdhS",,grimmand_uk,0,0,2021-06-18 06:04:03
49,"The odds of picking up covid at hospital. Hospitalisation is the risk factor for picking up covid. 

But vaccinating children won’t change anything. 

https://t.co/hyeQ00ekoA https://t.co/JHNWJyCpcl https://t.co/YhutgmZcE2",Rabbit Hole,SnowStormBlue,0,0,2021-06-18 06:03:54
50,@inaLaanDheere @rpullen19 @iancummings @JujuliaGrace Science is about facts. The use of science by others is open to misuse. by implying there is an opposite to that statement I presume you are implying that covid/ covid management (poor or otherwise) is a conspiracy theory - in which case that is fake news which will injure people,,Ajad_d,0,0,2021-06-18 06:03:21
51,NOW THIS IS EXCITING! Giant rhino fossils in China show new species was 'taller than giraffe' https://t.co/S5ufic12Pf,,phoenix_science,0,0,2021-06-18 06:03:18
52,"Health and science experts say it is too early for education stakeholders to panic as the country battles the third Covid-19 wave. | @Sesona_Ngqaks 

https://t.co/chjF19w7eY",South Africa,News24,1,2,2021-06-18 06:00:41
53,"""#Roundup Found in Farmworkers’ Blood &amp; Urine... &amp; Tumor Formation in Animal Studies.""
https://t.co/bRHUalI7qk https://t.co/Yi4ejI8JUM","Oregon, USA",MortarPestleUSA,0,0,2021-06-18 06:00:30
54,It’s an experience not many kids have - the opportunity to observe what scientists get up to in a world-class laboratory. @UTSEngage academics invited a group of four- to seven-year-olds to the Hive SuperLab to engage with research going on around campus. https://t.co/RfasLyRsA1 https://t.co/3XifuGYy3p,Canberra,uniaus,0,2,2021-06-18 06:00:25
55,Thanks @sindhu_kunal for sharing your experience of breaking bad news to patients' family members over the phone https://t.co/olGITL9NNH,"Hamburg, Deutschland",IsabelleScholl,0,0,2021-06-18 06:00:21
56,Nuclear energy: Fusion plant backed by Jeff Bezos to be built in UK https://t.co/1iKaFo7q6F,,Science_Hourly,0,0,2021-06-18 06:00:06
57,'Living fossil' fish may live for up to a century https://t.co/vCS9e3Az99,,Science_Hourly,0,0,2021-06-18 06:00:06
58,Giant rhino fossils in China show new species was 'taller than giraffe' https://t.co/3KtcpKwGeA,,Science_Hourly,0,0,2021-06-18 06:00:05
59,"Check out Starship's new pins...Taller...Wider...Auto-leveling ?!? 🚀

Credit: 📽️space_x_news | kimitalvitie

#landingleg #spacex #nasa #space #elonmusk #science #astronomy #universe #tesla #galaxy #astronaut #cosmos #moon #stars #earth #astrophysics #mars #physics https://t.co/I0z0RTqDQ1",United Kingdom & Internationally,ISSET_STEM,0,1,2021-06-18 06:00:05
60,"The most comprehensive review ever conducted of pesticide impacts on soil finds harm to beneficial invertebrates like beetles and earthworms in over 70% of cases.

Read the study in @FrontEnvSci: https://t.co/9uDVsOJTaC, or our news site ⬇

https://t.co/omczXZKLx8","Lausanne, Switzerland",FrontiersIn,1,5,2021-06-18 06:00:04
61,"The Delta variant might pose the biggest threat yet to vaccinated people

https://t.co/8BZwtp31y7 https://t.co/MI0MKmYyu9","New Delhi, India",BiIndia,3,6,2021-06-18 06:00:01
62,"TikTok sees its earnings double in 2020 #NewsUpdate #News #BreakingNews #Breaking #news #Business #Politics #Science #Technology #World #follow #Follow #followus #followme #retweet #Retweeet #Retweet #RetweetPlease #BusinessFinancialPost

https://t.co/iKYQ0kEIeD",Worldwide,BFPnews,0,1,2021-06-18 05:59:15
63,New fossils of giant rhinos — the largest land mammals ever — are found in China https://t.co/MCqJbxh6P4 via @nbcnews,"Bellingham, WA",DHotlen,0,1,2021-06-18 05:58:34
64,"BBC News - Science Museum in 'world's biggest house move' to Swindon
https://t.co/KCOJtxWCfO",Hampshire UK,carlraven20,0,0,2021-06-18 05:57:44
65,"China needs system to track coronavirus variants, says top virologist

https://t.co/Uw6K44ZMlR",People's Republic of China,tigerwongcn,0,0,2021-06-18 05:56:23
66,"@saratea @TwitterSupport Now that I may become famous for either music/screenwriting, I’m going to OVER expose this problem with EVERY news source I can! :P
If @TwitterSupport is too stupid to see the difference between a science paper on SNAKES and porn, then they deserve to be ratted out!

@chrisrock","Arvada, CO",daveymilkshake1,0,0,2021-06-18 05:54:56
67,"With China in no hurry to approve foreign vaccines, will borders stay closed?

https://t.co/Jtftx6KaDn",People's Republic of China,tigerwongcn,0,0,2021-06-18 05:53:27
68,@Rachel57996571 @Kellyring @Mage1319 @KeepItDownNews @ZubyMusic Enjoy learning 😍👍 https://t.co/WIqHO4TAi5,"Los Angeles, CA",cheezuzcrust,0,0,2021-06-18 05:53:23
69,"@lavern_spicer Seems truth and science are both bodies of the left too.

https://t.co/MmLvDyDpvD https://t.co/Obz0fxvIpa",,rlittwin,0,0,2021-06-18 05:51:32
70,Nuclear fusion plant backed by Jeff Bezos to be built in UK. Certainly interesting. Bit baffled by the ref to “it won’t generate power.” https://t.co/uW1Mhp6Ctf,"Norwich, England",NewAngliaEnergy,0,0,2021-06-18 05:47:06
71,"Bats Found in Switzerland Host Viruses with Potential to Jump to Other Animals, Including Humans: Study | The Weather Channel - Articles from The Weather Channel | https://t.co/2gkAU8D1C2 - The Weather Channel https://t.co/pzwTCmXRjU",Zurich,swissbusiness,1,0,2021-06-18 05:46:34
72,"Cantonment Board, Allahabad Recruitment 2021: Apply 37 Science Teacher, Hindi Teacher, Math Teacher, Art Teacher &amp; Other Posts

#Cantonment_board #recruitment2021 #teaching_jobs #GPSC #govt_jobs @prepp_in #latest_update

https://t.co/LRA51qgFDM","New Delhi, India",prepp_in,0,0,2021-06-18 05:45:00
73,"Coronavirus latest news: Almost 30,000 surgical patients caught Covid in hospital, with one in five dying https://t.co/TKgtlPhqn5",Free to read,TelGlobalHealth,1,4,2021-06-18 05:44:58
74,Dunning-Kruger meets fake news https://t.co/vr93uMZMJV People who overrate their media savviness share more misleading material #techblog #technews #tech #technology #techworld #techblogger #techlover #gadgets #techie #instatech #techgeek #techupdates #technologynews https://t.co/H0TAAeNXXB,,AusGameBulletin,0,0,2021-06-18 05:44:56
75,Wiltshire News: Science Museum in 'world's biggest house move' to Swindon https://t.co/4HgwRXRLtp,,UKWiltshire,0,0,2021-06-18 05:42:34
76,"We devote particular attention to enabling the fullest possible dialogue between the world’s major spiritual traditions, science and society. 
Visit Site Here👇🏽
***************
https://t.co/hpfe0Cp4tI",Australia,AtlantaRodgers,1,1,2021-06-18 05:42:14
77,Read more about Battlegrounds Mobile India Early Access download now available https://t.co/Ih7NHncsxW via @newsbytesapp,,Aslu25827169,0,0,2021-06-18 05:42:07
78,"SCIENCE &amp; TECH: Weird ‘Living Fossil’ Fish Lives 100 Years, Pregnant For 5 https://t.co/ZVAZkWpQmR https://t.co/cYhHUJ6QGW",New York,us_news_com,0,0,2021-06-18 05:41:02
79,US bans dogs brought in from 100 countries with rabies risk https://t.co/H8xOevWXM0, Victoria BC Canada,CFAWR,0,0,2021-06-18 05:38:41
80,No supernova but still pretty fucking cool https://t.co/d56MzJFYKx,,DriftedInTime,0,0,2021-06-18 05:38:00
81,"China's Tianhe space station module is huge, bigger than any of ours or Russia's. Compensating much?  https://t.co/GMvkFbI5Qe",The White House,tardDonaldTrump,0,1,2021-06-18 05:35:08
82,Astronomers find more clues behind 'Great Dimming' of giant star | CBC News https://t.co/gfZBL2IQOQ,"Winnipeg, Manitoba",BenTuckett1997,0,0,2021-06-18 05:33:49
83,"For @Essence, @ColumbiaJournMA alum Donna M. Owens (MA Science '13) reported on Juneteenth officially becoming a federal U.S. holiday. https://t.co/M7wiDkTwcK","New York, NY",ColumbiaJournMA,0,2,2021-06-18 05:32:40
84,"Sacred natural sites protect biodiversity in Iran | EurekAlert! Science News
https://t.co/w6vJqhx1yU","Kurdistan, Europe",ROJNAME_english,0,0,2021-06-18 05:31:11
85,New fossils of giant rhinos — the largest land mammals ever — are found in China https://t.co/FK9WpMalmI via @nbcnews,United States,peacelily1121,0,0,2021-06-18 05:30:35
86,"$400m nuclear fusion plant, backed by Jeff Bezos, to be built in Oxfordshire https://t.co/mT3xwejqcT","Southampton / London, UK",davidwatson__,1,0,2021-06-18 05:28:26
87,"Babies, cats and dogs, then mice and insects. Follow the science, yeah.

BBC News - Covid: All adults able to book coronavirus vaccination in England
https://t.co/0APM0EHvq3",South West U.K/Scotland,GravityMath,0,0,2021-06-18 05:28:13
88,"Sacred natural sites protect biodiversity in Iran | EurekAlert! Science News
https://t.co/CpFiVmTAuh","Kurdistan, Europe",Rojname_com,0,0,2021-06-18 05:28:11
89,esearch and Technology Advancements 2021 – IBM Corporation … -  https://t.co/FhzpFPiYwz #datascience #intoAInews,talk@into.AI,into_AI,1,0,2021-06-18 05:27:25
90,"Emails from 2016 show Ring provided ~100 LAPD officers with free devices or discount codes and encouraged them to promote its devices to fellow LAPD, the public (Johana Bhuiyan/Los Angeles Times)

#technology #science #innovation #education #news #tech
https://t.co/LShLAjm1DN",,ShoreTechnology,0,0,2021-06-18 05:26:09
91,New fossils of giant rhinos — the largest land mammals ever — are found in China https://t.co/4HHTelouQI via @nbcnews,"Compton, CA",Marenda,0,0,2021-06-18 05:25:33
92,Duchess of Cambridge launches 'landmark' centre for childhood - BBC News How absolutely fantastic ⁦@RoyalFoundation⁩ What an incredible development for all in society. Health visitors will want to work alongside you delivering the science to families https://t.co/LduCKAVKCh,"England, United Kingdom",CheryllMa,3,10,2021-06-18 05:25:28
93,"What the executive and the VC have done to this department is nothing short of shameful. So many great lecturers and researchers came from the Earth and Planetary Science department. I know.. because they were my mentors. 
Hearing this news makes me want to burn my degree. https://t.co/cH20rHHdac","Snowy Mountains, Australia",waves_words,0,0,2021-06-18 05:24:29
94,Using Python Flask and Ajax to Pass Information between the Client and Server https://t.co/fpv8zaBaCu #GetMoreInsights #CoolerData #Data #News #ArtificialIntelligence #Marketing #Science #DeepLearning https://t.co/PU699xXOhd,,CoolerData,3,0,2021-06-18 05:23:34
95,What’s new in Horizon Europe: The Science|Business summary https://t.co/MfHylvafsT,,RickyPo,0,2,2021-06-18 05:21:04
96,"1,098-carat diamond pulled from mine in Botswana | CBC News https://t.co/1iqXS8Hcc3",Victoria,iamsalome,0,0,2021-06-18 05:20:55
97,China’s Space Station Welcomes First Astronauts as Shenzhou-12 Docks Successfully. https://t.co/IPCa6UFHSA,,JoeBlue_1974,0,0,2021-06-18 05:20:12
98,"It’s simultaneously reassuring and terrifying to see reports like this, which confirm the science I learned studying with the ⁦@ClimateReality⁩ project almost ten years ago. #ActOnClimate https://t.co/lE4148cp8w","San Francisco Bay Area, CA",vwarheit,0,0,2021-06-18 05:17:55
99,"Well this is an article I wasn't expecting to see from The Japan Times today

https://t.co/GuROOVov0k",Tokyo + San Francisco,cvxfreak,0,6,2021-06-18 05:17:15
